Title,Htrc_page_start,Htrc_page_end,Print_page_start,Print_page_end
O Fantasma,11,13,,
O Twist No Inferno,14,32,,
My First Sacred Music,33,34,,
John King Books,35,36,,
Poem,37,37,,
Leaves From The Diary,38,38,,
An Ancient Tomb East of the Village,39,39,,
Now I'm a Woman,40,40,,
Black Majesty,41,42,,
Poem,43,43,,
More Sacred Music,44,44,,
Close-up,45,45,,
2 Poems with a Small Bridge,46,47,,
A Poem for Jeni,48,49,,
