Title,Page Number (start),Page Number (end),File Name (start),File Name (end)
"Watching Crow, Looking South Towards the Manzano Mountains",,,13,14
San Juan Pueblo and South Dakota are 800 Miles Away on a Map,,,15,16
3AM,,,17,17
The Last Song,,,19,19
Isleta Woman Singing,,,20,20
Too Far Into Arizona,,,21,21
"""Are You Still There""",,,22,22
Conversations Between Here and Home,,,23,23
