Title,Htrc_page_start,Htrc_page_end,Print_page_start,Print_page_end
A Letter from Phillis Wheatley,15,16,,
Paul Laurence Dunbar,17,17,,
Elegies for Paradise Valley,18,27,,
Names,28,28,,
The Rag Man,29,29,,
The Prisoners,30,30,,
The Point,31,31,,
Killing the Calves,32,32,,
Zinnias,33,33,,
The Islands,34,38,,
from The Snow Lamp,39,43,,
Astronauts,44,45,,
American Journal,46,51,,
